system:index,date,ndvi,site,.geo
29_0,2021-06-01,0.9079118075665396,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
29_1,2021-06-01,0.7201050543672455,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
29_2,2021-06-01,0.238654559533912,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
30_0,2021-07-01,0.8833496769422186,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
30_1,2021-07-01,0.6826413077932644,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
30_2,2021-07-01,0.2358973615243919,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
31_0,2021-08-01,0.8755862718332347,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
31_1,2021-08-01,0.5985661264535947,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
31_2,2021-08-01,0.23097876305356496,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
32_0,2021-09-01,0.8520764247600295,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
32_1,2021-09-01,0.5524772885146105,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
32_2,2021-09-01,0.21715442762205037,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
33_0,2021-10-01,0.526542600330276,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
33_1,2021-10-01,0.552568072705757,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
33_2,2021-10-01,0.17449786658986743,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
34_0,2021-11-01,0.43302280180183356,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
34_1,2021-11-01,0.49295082950685903,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
34_2,2021-11-01,0.11525120884977372,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
35_0,2021-12-01,0.4490870025069374,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
35_1,2021-12-01,0.3892425107603938,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
